Fecha,Temp_Max,Temp_Min,Ubicacion
2024-01-15,22.7,14.4,Lima
2024-01-16,23.7,15.1,Lima
2024-01-17,22.6,15.6,Lima
2024-01-18,25.6,13.4,Lima
2024-01-19,22.3,16.0,Lima
2024-01-20,23.9,14.8,Lima
2024-01-21,24.2,15.5,Lima
2024-01-22,24.1,16.1,Lima
2024-01-23,23.5,14.1,Lima
2024-01-24,23.6,14.7,Lima
2024-01-25,23.8,15.0,Lima
2024-01-26,23.7,14.7,Lima
2024-01-27,24.8,16.7,Lima
2024-01-28,26.1,14.7,Lima
2024-01-29,23.4,15.0,Lima
2024-01-30,22.6,15.6,Lima
2024-01-31,23.9,14.5,Lima
2024-02-01,26.6,15.2,Lima
2024-02-02,23.3,15.8,Lima
2024-02-03,25.8,15.3,Lima
2024-02-04,25.8,15.5,Lima
2024-02-05,23.6,15.2,Lima
2024-02-06,24.8,14.4,Lima
2024-02-07,25.9,16.0,Lima
2024-02-08,23.9,17.1,Lima
2024-02-09,24.1,15.8,Lima
2024-02-10,23.8,16.0,Lima
2024-02-11,23.4,16.4,Lima
2024-02-12,23.8,14.8,Lima
2024-02-13,23.2,17.2,Lima
2024-02-14,24.5,16.1,Lima
2024-02-15,23.7,17.2,Lima
2024-02-16,24.8,15.4,Lima
2024-02-17,23.0,17.5,Lima
2024-02-18,24.9,16.7,Lima
2024-02-19,25.5,16.5,Lima
2024-02-20,22.6,16.3,Lima
2024-02-21,25.0,15.9,Lima
2024-02-22,25.9,17.1,Lima
2024-02-23,23.5,16.3,Lima
2024-02-24,26.4,14.6,Lima
2024-02-25,25.2,15.3,Lima
2024-02-26,24.1,16.1,Lima
2024-02-27,24.7,16.5,Lima
2024-02-28,25.4,16.3,Lima
2024-02-29,24.9,17.3,Lima
2024-03-01,25.4,14.8,Lima
2024-03-02,23.9,16.5,Lima
2024-03-03,25.0,15.0,Lima
2024-03-04,23.5,17.0,Lima
2024-03-05,24.8,16.4,Lima
2024-03-06,24.0,16.8,Lima
2024-03-07,24.2,15.8,Lima
2024-03-08,26.2,17.6,Lima
2024-03-09,26.0,17.4,Lima
2024-03-10,25.6,17.0,Lima
2024-03-11,23.9,16.5,Lima
2024-03-12,24.7,17.1,Lima
2024-03-13,26.2,16.1,Lima
2024-03-14,25.1,17.3,Lima
2024-03-15,27.3,18.0,Lima
2024-03-16,25.4,17.5,Lima
2024-03-17,25.2,16.1,Lima
2024-03-18,24.7,17.0,Lima
2024-03-19,25.1,15.7,Lima
2024-03-20,24.8,17.2,Lima
2024-03-21,25.7,17.1,Lima
2024-03-22,26.0,15.3,Lima
2024-03-23,24.2,15.9,Lima
2024-03-24,23.7,16.6,Lima
2024-03-25,23.2,16.6,Lima
2024-03-26,25.5,15.9,Lima
2024-03-27,23.9,17.2,Lima
2024-03-28,22.8,17.1,Lima
2024-03-29,25.4,16.7,Lima
2024-03-30,27.4,16.3,Lima
2024-03-31,24.9,17.7,Lima
2024-04-01,25.8,18.2,Lima
2024-04-02,25.0,16.5,Lima
2024-04-03,24.8,16.4,Lima
2024-04-04,25.8,17.3,Lima
2024-04-05,24.6,16.7,Lima
2024-04-06,25.1,16.8,Lima
2024-04-07,25.2,17.6,Lima
2024-04-08,24.2,15.4,Lima
2024-04-09,25.8,18.0,Lima
2024-04-10,24.6,17.0,Lima
2024-04-11,24.0,16.7,Lima
2024-04-12,25.3,16.9,Lima
2024-04-13,23.8,17.0,Lima
2024-04-14,24.7,15.6,Lima
2024-04-15,24.7,18.2,Lima
2024-04-16,25.8,17.0,Lima
2024-04-17,25.1,17.4,Lima
2024-04-18,24.6,17.8,Lima
2024-04-19,25.4,16.2,Lima
2024-04-20,26.0,17.4,Lima
2024-04-21,25.1,16.8,Lima
2024-04-22,24.5,17.7,Lima
2024-04-23,23.2,15.3,Lima
2024-04-24,23.4,16.9,Lima
2024-04-25,24.1,16.5,Lima
2024-04-26,23.8,17.3,Lima
2024-04-27,24.2,17.4,Lima
2024-04-28,24.4,16.4,Lima
2024-04-29,24.8,16.4,Lima
2024-04-30,24.2,16.9,Lima
2024-05-01,24.7,16.2,Lima
2024-05-02,24.3,17.6,Lima
2024-05-03,22.2,16.6,Lima
2024-05-04,23.2,14.6,Lima
2024-05-05,24.0,16.6,Lima
2024-05-06,22.9,16.1,Lima
2024-05-07,24.6,15.6,Lima
2024-05-08,25.5,15.9,Lima
2024-05-09,25.2,17.0,Lima
2024-05-10,23.7,17.9,Lima
2024-05-11,25.4,17.1,Lima
2024-05-12,24.0,16.3,Lima
2024-05-13,23.4,17.2,Lima
2024-05-14,23.1,16.4,Lima
2024-05-15,23.4,16.2,Lima
2024-05-16,23.3,15.8,Lima
2024-05-17,23.8,15.4,Lima
2024-05-18,23.7,16.4,Lima
2024-05-19,23.5,16.8,Lima
2024-05-20,23.9,16.6,Lima
2024-05-21,24.6,16.3,Lima
2024-05-22,24.3,15.9,Lima
2024-05-23,21.9,17.1,Lima
2024-05-24,20.7,15.6,Lima
2024-05-25,24.2,17.2,Lima
2024-05-26,21.8,15.8,Lima
2024-05-27,22.9,16.0,Lima
2024-05-28,21.9,15.4,Lima
2024-05-29,21.3,16.1,Lima
2024-05-30,23.6,17.3,Lima
2024-05-31,23.7,16.9,Lima
2024-06-01,22.3,17.2,Lima
2024-06-02,20.3,16.8,Lima
2024-06-03,22.3,15.5,Lima
2024-06-04,23.2,16.1,Lima
2024-06-05,21.2,15.7,Lima
2024-06-06,22.8,17.4,Lima
2024-06-07,22.6,15.3,Lima
2024-06-08,23.1,17.0,Lima
2024-06-09,22.6,17.0,Lima
2024-06-10,21.5,17.7,Lima
2024-06-11,23.6,15.9,Lima
2024-06-12,22.2,16.7,Lima
2024-06-13,22.3,18.0,Lima
2024-06-14,21.3,15.6,Lima
2024-06-15,21.8,14.8,Lima
2024-06-16,21.3,14.5,Lima
2024-06-17,21.9,16.6,Lima
2024-06-18,23.8,14.5,Lima
2024-06-19,20.6,15.7,Lima
2024-06-20,20.3,16.3,Lima
2024-06-21,23.4,16.0,Lima
2024-06-22,21.6,16.2,Lima
2024-06-23,21.1,16.0,Lima
2024-06-24,22.8,16.8,Lima
2024-06-25,21.1,15.0,Lima
2024-06-26,23.5,15.2,Lima
2024-06-27,22.3,15.1,Lima
2024-06-28,21.0,16.3,Lima
2024-06-29,23.6,16.4,Lima
2024-06-30,20.8,16.0,Lima
2024-07-01,22.1,16.5,Lima
2024-07-02,21.6,14.6,Lima
2024-07-03,22.6,16.8,Lima
2024-07-04,22.8,16.7,Lima
2024-07-05,21.2,16.0,Lima
2024-07-06,20.4,16.8,Lima
2024-07-07,21.5,14.1,Lima
2024-07-08,20.4,14.9,Lima
2024-07-09,23.0,14.7,Lima
2024-07-10,21.1,15.9,Lima
2024-07-11,20.5,14.4,Lima
2024-07-12,21.0,15.8,Lima
2024-07-13,19.4,16.3,Lima
2024-07-14,19.8,15.7,Lima
2024-07-15,21.9,15.3,Lima
2024-07-16,20.0,14.3,Lima
2024-07-17,19.6,14.4,Lima
2024-07-18,21.1,16.0,Lima
2024-07-19,21.7,15.6,Lima
2024-07-20,21.2,14.9,Lima
2024-07-21,21.4,14.6,Lima
2024-07-22,19.6,13.2,Lima
2024-07-23,18.9,14.0,Lima
2024-07-24,21.8,16.3,Lima
2024-07-25,19.9,13.7,Lima
2024-07-26,20.0,14.9,Lima
2024-07-27,21.5,15.5,Lima
2024-07-28,20.7,13.7,Lima
2024-07-29,20.6,14.8,Lima
2024-07-30,22.2,15.3,Lima
2024-07-31,19.4,14.6,Lima
2024-08-01,20.9,16.8,Lima
2024-08-02,20.0,13.2,Lima
2024-08-03,20.2,15.3,Lima
2024-08-04,21.4,14.3,Lima
2024-08-05,20.3,15.0,Lima
2024-08-06,20.3,14.7,Lima
2024-08-07,20.8,13.7,Lima
2024-08-08,19.4,14.5,Lima
2024-08-09,18.9,12.8,Lima
2024-08-10,18.6,14.7,Lima
2024-08-11,17.7,14.4,Lima
2024-08-12,21.7,14.7,Lima
2024-08-13,18.5,15.0,Lima
2024-08-14,19.3,14.4,Lima
2024-08-15,19.2,14.2,Lima
2024-08-16,19.8,13.3,Lima
2024-08-17,20.3,13.4,Lima
2024-08-18,20.3,14.9,Lima
2024-08-19,18.8,15.1,Lima
2024-08-20,19.2,13.7,Lima
2024-08-21,19.6,13.9,Lima
2024-08-22,19.1,13.1,Lima
2024-08-23,20.9,14.8,Lima
2024-08-24,19.8,14.3,Lima
2024-08-25,20.0,15.3,Lima
2024-08-26,19.9,13.1,Lima
2024-08-27,20.4,13.4,Lima
2024-08-28,19.4,13.9,Lima
2024-08-29,17.9,14.2,Lima
2024-08-30,19.6,13.5,Lima
2024-08-31,18.5,12.9,Lima
2024-09-01,18.6,14.3,Lima
2024-09-02,19.7,14.2,Lima
2024-09-03,20.3,12.8,Lima
2024-09-04,19.1,14.6,Lima
2024-09-05,19.4,14.4,Lima
2024-09-06,20.8,13.6,Lima
2024-09-07,19.3,13.5,Lima
2024-09-08,21.6,13.9,Lima
2024-09-09,19.6,12.7,Lima
2024-09-10,17.3,13.4,Lima
2024-09-11,19.8,11.7,Lima
2024-09-12,19.4,14.1,Lima
2024-09-13,20.3,12.1,Lima
2024-09-14,19.7,14.5,Lima
2024-09-15,18.9,13.0,Lima
2024-09-16,17.8,13.1,Lima
2024-09-17,18.8,12.8,Lima
2024-09-18,18.1,13.0,Lima
2024-09-19,18.4,14.4,Lima
2024-09-20,19.6,11.2,Lima
2024-09-21,20.7,14.2,Lima
2024-09-22,19.4,13.5,Lima
2024-09-23,17.8,12.2,Lima
2024-09-24,19.5,12.3,Lima
2024-09-25,20.2,14.5,Lima
2024-09-26,18.4,12.4,Lima
2024-09-27,18.9,12.2,Lima
2024-09-28,19.1,14.0,Lima
2024-09-29,18.3,13.4,Lima
2024-09-30,19.7,12.3,Lima
2024-10-01,19.0,13.3,Lima
2024-10-02,19.5,12.2,Lima
2024-10-03,18.2,13.9,Lima
2024-10-04,18.7,13.9,Lima
2024-10-05,19.8,13.5,Lima
2024-10-06,18.8,13.3,Lima
2024-10-07,20.9,14.4,Lima
2024-10-08,18.8,13.0,Lima
2024-10-09,19.4,12.1,Lima
2024-10-10,20.1,13.4,Lima
2024-10-11,17.8,14.7,Lima
2024-10-12,17.5,12.2,Lima
2024-10-13,17.7,12.7,Lima
2024-10-14,20.6,13.3,Lima
2024-10-15,18.8,13.0,Lima
2024-10-16,21.9,12.2,Lima
2024-10-17,18.8,13.9,Lima
2024-10-18,19.6,14.9,Lima
2024-10-19,21.0,13.2,Lima
2024-10-20,21.4,12.3,Lima
2024-10-21,21.5,11.8,Lima
2024-10-22,20.7,13.2,Lima
2024-10-23,20.5,13.9,Lima
2024-10-24,20.1,13.4,Lima
2024-10-25,20.4,13.0,Lima
2024-10-26,19.1,12.6,Lima
2024-10-27,18.8,12.2,Lima
2024-10-28,19.7,13.7,Lima
2024-10-29,19.5,13.8,Lima
2024-10-30,19.3,11.8,Lima
2024-10-31,20.5,14.3,Lima
2024-11-01,20.8,13.5,Lima
2024-11-02,19.9,14.2,Lima
2024-11-03,21.4,12.0,Lima
2024-11-04,18.8,12.0,Lima
2024-11-05,19.8,13.0,Lima
2024-11-06,19.3,13.5,Lima
2024-11-07,18.2,14.6,Lima
2024-11-08,20.0,13.7,Lima
2024-11-09,20.0,13.0,Lima
2024-11-10,21.7,12.3,Lima
2024-11-11,20.8,14.2,Lima
2024-11-12,19.2,12.4,Lima
2024-11-13,22.1,14.5,Lima
2024-11-14,21.5,13.0,Lima
2024-11-15,20.9,14.5,Lima
2024-11-16,20.2,13.8,Lima
2024-11-17,19.5,13.2,Lima
2024-11-18,20.1,12.9,Lima
2024-11-19,21.6,13.0,Lima
2024-11-20,22.5,13.7,Lima
2024-11-21,22.2,13.4,Lima
2024-11-22,20.2,12.9,Lima
2024-11-23,19.6,13.3,Lima
2024-11-24,20.9,13.5,Lima
2024-11-25,19.0,11.7,Lima
2024-11-26,21.2,13.8,Lima
2024-11-27,20.8,12.7,Lima
2024-11-28,20.5,12.6,Lima
2024-11-29,19.4,12.2,Lima
2024-11-30,21.6,12.1,Lima
2024-12-01,20.6,12.5,Lima
2024-12-02,20.0,13.0,Lima
2024-12-03,18.3,15.2,Lima
2024-12-04,21.2,13.2,Lima
2024-12-05,23.1,13.8,Lima
2024-12-06,23.0,14.0,Lima
2024-12-07,20.9,13.8,Lima
2024-12-08,20.9,13.7,Lima
2024-12-09,22.0,12.8,Lima
2024-12-10,20.6,15.0,Lima
2024-12-11,21.9,15.3,Lima
2024-12-12,22.4,12.5,Lima
2024-12-13,22.9,13.1,Lima
2024-12-14,21.7,13.7,Lima
2024-12-15,21.6,13.2,Lima
2024-12-16,21.0,14.4,Lima
2024-12-17,21.1,13.4,Lima
2024-12-18,21.7,15.8,Lima
2024-12-19,22.4,15.0,Lima
2024-12-20,23.0,14.3,Lima
2024-12-21,21.3,14.9,Lima
2024-12-22,23.7,15.0,Lima
2024-12-23,22.0,13.7,Lima
2024-12-24,22.3,13.6,Lima
2024-12-25,21.6,14.3,Lima
2024-12-26,20.0,15.0,Lima
2024-12-27,23.3,14.4,Lima
2024-12-28,23.2,13.1,Lima
2024-12-29,22.3,13.7,Lima
2024-12-30,22.7,14.3,Lima
2024-12-31,23.1,14.4,Lima
2025-01-01,21.1,16.0,Lima
2025-01-02,22.2,13.4,Lima
2025-01-03,23.5,14.9,Lima
2025-01-04,21.5,15.7,Lima
2025-01-05,23.1,16.4,Lima
2025-01-06,21.5,14.3,Lima
2025-01-07,23.4,15.0,Lima
2025-01-08,23.0,15.1,Lima
2025-01-09,21.4,14.9,Lima
2025-01-10,24.3,14.7,Lima
2025-01-11,22.4,15.1,Lima
2025-01-12,22.4,12.8,Lima
2025-01-13,23.4,15.4,Lima
2025-01-14,24.4,15.0,Lima
2025-01-15,22.3,14.7,Lima
2025-01-16,23.4,16.6,Lima
2025-01-17,23.8,14.4,Lima
2025-01-18,24.2,14.7,Lima
2025-01-19,23.7,16.6,Lima
2025-01-20,23.2,14.4,Lima
2025-01-21,22.8,14.7,Lima
2025-01-22,23.7,15.0,Lima
2025-01-23,22.6,15.9,Lima
2025-01-24,20.8,15.4,Lima
2025-01-25,24.2,14.2,Lima
2025-01-26,24.7,14.9,Lima
2025-01-27,21.5,14.8,Lima
2025-01-28,22.9,15.3,Lima
2025-01-29,24.5,15.7,Lima
2025-01-30,26.0,15.8,Lima
2025-01-31,24.0,14.0,Lima
2025-02-01,23.3,16.3,Lima
2025-02-02,23.9,15.7,Lima
2025-02-03,25.5,16.7,Lima
2025-02-04,23.5,16.0,Lima
2025-02-05,23.4,16.5,Lima
2025-02-06,23.7,16.0,Lima
2025-02-07,23.3,16.8,Lima
2025-02-08,24.4,16.1,Lima
2025-02-09,26.0,15.7,Lima
2025-02-10,24.7,17.6,Lima
2025-02-11,24.1,16.5,Lima
2025-02-12,24.1,16.3,Lima
2025-02-13,22.9,14.9,Lima
2025-02-14,25.4,14.9,Lima
2025-02-15,24.4,16.2,Lima
2025-02-16,24.4,16.1,Lima
2025-02-17,27.8,15.5,Lima
2025-02-18,24.9,16.1,Lima
2025-02-19,23.9,17.3,Lima
2025-02-20,24.2,16.6,Lima
2025-02-21,25.8,15.2,Lima
2025-02-22,24.8,16.1,Lima
2025-02-23,23.3,15.5,Lima
2025-02-24,25.7,15.9,Lima
2025-02-25,24.1,15.9,Lima
2025-02-26,26.6,15.9,Lima
2025-02-27,25.9,15.3,Lima
2025-02-28,24.4,16.2,Lima
2025-03-01,26.1,15.9,Lima
2025-03-02,24.9,14.0,Lima
2025-03-03,25.7,18.0,Lima
2025-03-04,25.4,17.3,Lima
2025-03-05,24.0,16.1,Lima
2025-03-06,24.3,16.5,Lima
2025-03-07,25.9,15.5,Lima
2025-03-08,24.6,17.9,Lima
2025-03-09,24.5,18.0,Lima
2025-03-10,24.0,16.7,Lima
2025-03-11,25.4,17.4,Lima
2025-03-12,27.0,16.7,Lima
2025-03-13,23.9,15.5,Lima
2025-03-14,25.0,16.3,Lima
2025-03-15,26.4,16.8,Lima
2025-03-16,24.9,16.3,Lima
2025-03-17,25.4,16.5,Lima
2025-03-18,23.9,16.6,Lima
2025-03-19,25.4,16.7,Lima
2025-03-20,24.8,16.8,Lima
2025-03-21,26.0,15.9,Lima
2025-03-22,26.2,16.2,Lima
2025-03-23,27.6,15.8,Lima
2025-03-24,25.6,17.6,Lima
2025-03-25,25.3,15.1,Lima
2025-03-26,25.2,17.8,Lima
2025-03-27,24.6,18.0,Lima
2025-03-28,25.3,16.6,Lima
2025-03-29,24.7,14.8,Lima
2025-03-30,25.1,16.6,Lima
2025-03-31,26.3,16.8,Lima
2025-04-01,23.9,16.1,Lima
2025-04-02,26.1,16.5,Lima
2025-04-03,26.2,18.2,Lima
2025-04-04,24.8,17.5,Lima
2025-04-05,22.8,16.2,Lima
2025-04-06,24.3,15.7,Lima
2025-04-07,26.2,16.7,Lima
2025-04-08,24.8,16.8,Lima
2025-04-09,23.8,17.4,Lima
2025-04-10,24.3,16.5,Lima
2025-04-11,25.6,17.4,Lima
2025-04-12,25.3,18.5,Lima
2025-04-13,24.5,17.6,Lima
2025-04-14,24.4,17.0,Lima
2025-04-15,24.3,16.8,Lima
2025-04-16,23.8,16.7,Lima
2025-04-17,26.3,17.9,Lima
2025-04-18,24.3,16.5,Lima
2025-04-19,25.8,17.0,Lima
2025-04-20,26.1,17.0,Lima
2025-04-21,25.6,16.6,Lima
2025-04-22,24.1,15.9,Lima
2025-04-23,24.9,17.3,Lima
2025-04-24,24.5,16.9,Lima
2025-04-25,23.6,17.4,Lima
2025-04-26,24.8,16.6,Lima
2025-04-27,23.2,18.0,Lima
2025-04-28,25.6,16.3,Lima
2025-04-29,23.9,18.3,Lima
2025-04-30,24.5,15.6,Lima
2025-05-01,24.6,17.3,Lima
2025-05-02,24.0,17.3,Lima
2025-05-03,24.8,16.3,Lima
2025-05-04,23.7,17.3,Lima
2025-05-05,25.0,17.9,Lima
2025-05-06,22.8,15.1,Lima
2025-05-07,24.2,17.3,Lima
2025-05-08,26.0,14.9,Lima
2025-05-09,23.0,16.1,Lima
2025-05-10,23.3,18.2,Lima
2025-05-11,24.4,16.4,Lima
2025-05-12,24.0,15.9,Lima
2025-05-13,24.2,16.7,Lima
2025-05-14,24.3,18.5,Lima
2025-05-15,24.4,15.3,Lima
2025-05-16,24.8,15.9,Lima
2025-05-17,24.1,18.0,Lima
2025-05-18,23.4,18.2,Lima
2025-05-19,24.2,16.7,Lima
2025-05-20,25.4,15.7,Lima
2025-05-21,23.3,18.4,Lima
2025-05-22,22.5,18.0,Lima
2025-05-23,24.5,17.2,Lima
2025-05-24,23.2,16.0,Lima
2025-05-25,21.1,16.6,Lima
2025-05-26,24.1,16.5,Lima
2025-05-27,22.7,16.8,Lima
2025-05-28,23.1,17.7,Lima
2025-05-29,23.4,17.2,Lima
2025-05-30,23.3,15.7,Lima
2025-05-31,23.7,17.6,Lima
2025-06-01,22.5,16.7,Lima
2025-06-02,23.4,17.0,Lima
2025-06-03,22.6,17.6,Lima
2025-06-04,23.6,15.5,Lima
2025-06-05,23.4,16.3,Lima
2025-06-06,21.8,15.9,Lima
2025-06-07,23.8,15.1,Lima
2025-06-08,22.1,16.6,Lima
2025-06-09,23.4,18.3,Lima
2025-06-10,22.9,14.8,Lima
2025-06-11,24.3,16.2,Lima
2025-06-12,22.2,16.7,Lima
2025-06-13,22.0,16.3,Lima
2025-06-14,22.3,16.0,Lima
2025-06-15,22.0,15.1,Lima
2025-06-16,23.0,16.3,Lima
2025-06-17,20.5,15.4,Lima
2025-06-18,21.0,14.3,Lima
2025-06-19,21.0,16.9,Lima
2025-06-20,23.0,16.7,Lima
2025-06-21,23.7,16.0,Lima
2025-06-22,21.8,16.1,Lima
2025-06-23,21.7,16.7,Lima
2025-06-24,21.9,16.0,Lima
2025-06-25,22.9,16.5,Lima
2025-06-26,20.8,15.5,Lima
2025-06-27,21.9,16.8,Lima
2025-06-28,22.6,16.0,Lima
2025-06-29,22.0,15.8,Lima
2025-06-30,21.7,14.6,Lima
2025-07-01,22.4,15.8,Lima
2025-07-02,18.7,14.9,Lima
2025-07-03,22.0,15.0,Lima
2025-07-04,20.6,14.9,Lima
2025-07-05,19.4,14.6,Lima
2025-07-06,21.7,17.1,Lima
2025-07-07,22.5,16.5,Lima
2025-07-08,20.9,16.9,Lima
2025-07-09,22.0,14.4,Lima
2025-07-10,22.6,15.4,Lima
2025-07-11,22.3,14.2,Lima
2025-07-12,22.5,14.7,Lima
2025-07-13,21.6,14.5,Lima
2025-07-14,20.9,16.2,Lima
2025-07-15,19.1,14.8,Lima
2025-07-16,20.5,16.0,Lima
2025-07-17,19.8,15.6,Lima
2025-07-18,22.8,16.9,Lima
2025-07-19,20.4,13.8,Lima
2025-07-20,20.6,16.0,Lima
2025-07-21,21.0,15.9,Lima
2025-07-22,20.5,14.1,Lima
2025-07-23,22.1,15.7,Lima
2025-07-24,19.7,15.1,Lima
2025-07-25,20.5,14.6,Lima
2025-07-26,19.5,14.1,Lima
2025-07-27,18.9,14.2,Lima
2025-07-28,19.6,16.3,Lima
2025-07-29,20.1,14.7,Lima
2025-07-30,19.7,15.3,Lima
2025-07-31,19.4,14.0,Lima
2025-08-01,18.6,13.9,Lima
2025-08-02,19.9,15.4,Lima
2025-08-03,18.4,13.4,Lima
2025-08-04,20.7,14.1,Lima
2025-08-05,19.9,14.5,Lima
2025-08-06,18.4,14.5,Lima
2025-08-07,19.5,14.2,Lima
2025-08-08,19.0,14.6,Lima
2025-08-09,20.0,14.8,Lima
2025-08-10,21.0,14.9,Lima
2025-08-11,17.8,13.4,Lima
2025-08-12,19.7,14.0,Lima
2025-08-13,19.4,15.1,Lima
2025-08-14,20.2,14.9,Lima
2025-08-15,19.7,13.0,Lima
2025-08-16,18.8,14.4,Lima
2025-08-17,19.2,12.5,Lima
2025-08-18,18.7,14.1,Lima
2025-08-19,20.5,15.5,Lima
2025-08-20,19.4,13.2,Lima
2025-08-21,21.3,13.3,Lima
2025-08-22,19.3,14.5,Lima
2025-08-23,18.6,12.6,Lima
2025-08-24,17.8,13.3,Lima
2025-08-25,17.5,14.3,Lima
2025-08-26,17.7,13.3,Lima
2025-08-27,19.5,13.6,Lima
2025-08-28,19.7,14.3,Lima
2025-08-29,17.6,14.0,Lima
2025-08-30,20.1,13.9,Lima
2025-08-31,18.7,13.4,Lima
2025-09-01,19.3,13.9,Lima
2025-09-02,20.7,13.5,Lima
2025-09-03,20.0,13.9,Lima
2025-09-04,18.8,13.2,Lima
2025-09-05,18.2,13.4,Lima
2025-09-06,16.9,12.7,Lima
2025-09-07,18.3,13.5,Lima
2025-09-08,18.8,12.8,Lima
2025-09-09,18.1,12.6,Lima
2025-09-10,18.9,13.6,Lima
2025-09-11,19.1,13.6,Lima
2025-09-12,18.8,14.0,Lima
2025-09-13,18.4,13.0,Lima
2025-09-14,19.2,13.7,Lima
2025-09-15,19.5,13.8,Lima
